n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_active_frac,brake_on_count,rpm_mean,rpm_std,rpm_diff_abs_mean,gear_mean,gear_std,gear_change_count,speed_diff_abs_mean,throttle_diff_abs_mean,lap_key,Driver,Team,season,round,session_key,event_name,LapTimeSeconds
273,231.22710622710622,58.46102017753567,112.0,324.0,146.2,242.0,308.8,212.0,77.84981684981685,38.36851317519557,0.0,100.0,0.15018315018315018,0.673992673992674,0.17582417582417584,0.15384615384615385,0.3614638413414059,0.15384615384615385,6,10551.058608058607,923.8861717317632,281.0110294117647,5.857142857142857,1.52362350055011,29,5.944852941176471,4.470588235294118,2024_r10_Q_OCO_lap11,OCO,Alpine,2024,10,2024_10_Q,Spanish Grand Prix,72.109
275,228.3090909090909,61.79323679929739,104.0,327.0,138.8,244.0,308.2,223.0,76.60727272727273,38.84864817677154,0.0,100.0,0.17454545454545456,0.6618181818181819,0.16363636363636364,0.14545454545454545,0.3532013041418613,0.14545454545454545,6,10722.698181818181,1023.0820973491767,302.6934306569343,5.625454545454545,1.6659117954299445,28,6.452554744525547,5.007299270072993,2024_r10_Q_RIC_lap8,RIC,RB,2024,10,2024_10_Q,Spanish Grand Prix,73.075
265,232.0754716981132,59.99597494598983,108.0,328.0,145.8,242.0,311.0,220.0,79.68679245283019,35.959836801336166,0.0,100.0,0.10943396226415095,0.6716981132075471,0.2188679245283019,0.12830188679245283,0.3350584291484043,0.12830188679245283,8,10811.196226415095,916.4981521337039,312.2651515151515,5.90566037735849,1.5650557999467072,26,6.412878787878788,5.0227272727272725,2024_r10_Q_SAI_lap5,SAI,Ferrari,2024,10,2024_10_Q,Spanish Grand Prix,71.874
246,237.28048780487805,65.65586366842486,66.0,322.0,134.5,251.5,311.5,256.0,75.83739837398375,38.24707516815111,0.0,100.0,0.15853658536585366,0.6788617886178862,0.16260162601626016,0.14227642276422764,0.3500456250335237,0.14227642276422764,6,10587.861788617885,1316.595112790461,296.130612244898,6.215447154471545,1.665473274420276,32,6.828571428571428,5.910204081632653,2024_r11_Q_ALO_lap11,ALO,Aston Martin,2024,11,2024_11_Q,Austrian Grand Prix,65.639
238,234.80672268907563,65.51629131131125,70.0,324.0,134.7,244.5,312.3,254.0,76.0672268907563,39.06863615067771,0.0,100.0,0.15966386554621848,0.6638655462184874,0.17647058823529413,0.15966386554621848,0.367065987636432,0.15966386554621848,7,10449.873949579833,1389.9115204491118,334.126582278481,6.109243697478991,1.5873440172087934,26,7.666666666666667,6.10126582278481,2024_r11_Q_BOT_lap5,BOT,Kick Sauber,2024,11,2024_11_Q,Austrian Grand Prix,65.847
254,237.11417322834646,65.03193769875882,66.0,319.0,133.9,248.0,311.70000000000005,253.0,75.91338582677166,38.97460886676032,0.0,100.0,0.14960629921259844,0.65748031496063,0.19291338582677164,0.14173228346456693,0.34946394745983717,0.14173228346456693,6,10653.984251968504,1030.5254961280637,299.54545454545456,5.9921259842519685,1.7804208011379,34,6.8023715415019765,6.158102766798419,2024_r11_Q_GAS_lap17,GAS,Alpine,2024,11,2024_11_Q,Austrian Grand Prix,65.335
253,240.27667984189722,64.06279881575117,73.0,322.0,142.60000000000002,254.0,314.0,249.0,77.42687747035573,37.86357597805625,0.0,100.0,0.09881422924901186,0.691699604743083,0.20948616600790515,0.16600790513833993,0.3728252707059211,0.16600790513833993,7,10777.383399209486,1096.205221724481,315.5833333333333,6.150197628458498,1.7731378451578044,37,6.853174603174603,5.349206349206349,2024_r11_Q_HAM_lap17,HAM,Mercedes,2024,11,2024_11_Q,Austrian Grand Prix,64.903
248,236.66935483870967,67.62659105858852,68.0,321.0,122.4,252.5,312.0,253.0,76.9758064516129,37.9195747489944,0.0,100.0,0.13306451612903225,0.657258064516129,0.20967741935483872,0.1935483870967742,0.39587793797932774,0.1935483870967742,7,10527.65322580645,1051.0225639195833,300.2024291497976,6.108870967741935,1.8132000073582837,35,7.0728744939271255,4.97165991902834,2024_r11_Q_OCO_lap17,OCO,Alpine,2024,11,2024_11_Q,Austrian Grand Prix,65.274
249,240.0281124497992,62.1498839698931,74.0,325.0,144.4,249.0,314.0,251.0,77.85140562248996,38.677820497275754,0.0,100.0,0.15261044176706828,0.6907630522088354,0.1566265060240964,0.15261044176706828,0.36033588280785606,0.15261044176706828,7,10792.875502008032,926.7359846494592,326.2096774193548,5.963855421686747,1.7513528167363208,33,7.403225806451613,5.653225806451613,2024_r11_Q_RIC_lap14,RIC,RB,2024,11,2024_11_Q,Austrian Grand Prix,65.289
249,240.48995983935743,65.27714566035266,68.0,324.0,139.8,254.0,313.20000000000005,256.0,78.81927710843374,36.09367670191577,0.0,100.0,0.0963855421686747,0.6827309236947792,0.22088353413654618,0.18875502008032127,0.3921020381115475,0.18875502008032127,7,10639.180722891566,1105.7799627767304,341.18951612903226,6.220883534136546,1.6954058007223356,32,7.383064516129032,5.19758064516129,2024_r11_Q_SAI_lap17,SAI,Ferrari,2024,11,2024_11_Q,Austrian Grand Prix,64.851
269,216.47955390334573,64.4430541614145,93.0,327.0,123.0,224.0,291.0,234.0,68.97769516728624,41.76595531082862,0.0,100.0,0.21561338289962825,0.5836431226765799,0.20074349442379183,0.17472118959107807,0.38043623864741316,0.17472118959107807,11,10508.646840148698,1105.1652295083445,326.09328358208955,5.550185873605948,1.7434017300059559,35,6.6940298507462686,7.0111940298507465,2024_r15_Q_ALO_lap15,ALO,Aston Martin,2024,15,2024_15_Q,Dutch Grand Prix,70.633
268,211.46641791044777,63.36851076369845,96.0,330.0,122.7,216.5,286.0,234.0,70.66044776119404,39.8394766271609,0.0,100.0,0.1791044776119403,0.5708955223880597,0.25,0.21641791044776118,0.41257282273561946,0.21641791044776118,12,10136.966417910447,1423.608877052639,345.2059925093633,5.593283582089552,1.3883786119846178,25,6.749063670411985,6.8164794007490634,2024_r15_Q_BOT_lap8,BOT,Kick Sauber,2024,15,2024_15_Q,Dutch Grand Prix,72.168
274,213.0912408759124,65.03402093551242,99.0,332.0,121.3,219.0,291.0,233.0,69.06934306569343,41.07857575890434,0.0,100.0,0.19708029197080293,0.551094890510949,0.2518248175182482,0.16058394160583941,0.3678185697514522,0.16058394160583941,9,10475.664233576643,968.8371019275576,328.35531135531136,5.266423357664234,1.7867553982229338,34,6.4212454212454215,6.681318681318682,2024_r15_Q_GAS_lap13,GAS,Alpine,2024,15,2024_15_Q,Dutch Grand Prix,70.815
267,208.49812734082397,62.8384594731695,92.0,335.0,119.6,212.0,285.4,243.0,69.68164794007491,39.5934195600993,0.0,100.0,0.12734082397003746,0.5430711610486891,0.3295880149812734,0.1647940074906367,0.37169123570619333,0.1647940074906367,9,10571.38202247191,1292.1765473223966,330.0375939849624,5.292134831460674,1.6351559249947287,29,6.586466165413534,6.2706766917293235,2024_r15_Q_HAM_lap12,HAM,Mercedes,2024,15,2024_15_Q,Dutch Grand Prix,70.948
274,213.43065693430657,65.44357473650207,99.0,330.0,122.0,216.5,293.70000000000005,231.0,72.04014598540147,39.39787458214379,0.0,100.0,0.14963503649635038,0.5620437956204379,0.28832116788321166,0.20437956204379562,0.40398538637093384,0.20437956204379562,15,10202.0,1141.0038700643534,328.7069597069597,5.463503649635037,1.709845479058764,30,6.791208791208791,6.82051282051282,2024_r15_Q_OCO_lap8,OCO,Alpine,2024,15,2024_15_Q,Dutch Grand Prix,71.995
271,212.760147601476,65.35774514430943,93.0,328.0,120.0,220.0,291.0,235.0,68.5350553505535,41.30767200619031,0.0,100.0,0.1918819188191882,0.5571955719557196,0.25092250922509224,0.18081180811808117,0.3855742297857402,0.18081180811808117,9,10578.487084870849,1116.2547892225193,336.4259259259259,5.1512915129151295,1.7751338478178043,29,6.562962962962963,6.851851851851852,2024_r15_Q_RIC_lap8,RIC,RB,2024,15,2024_15_Q,Dutch Grand Prix,71.943
275,211.98545454545456,63.81050704668792,95.0,331.0,122.0,219.0,291.0,236.0,68.66545454545455,40.2920552300934,0.0,100.0,0.13818181818181818,0.5527272727272727,0.3090909090909091,0.22181818181818183,0.4162269300903638,0.22181818181818183,14,10556.08,1077.018966820228,371.7299270072993,5.345454545454546,1.6743904198351809,33,6.587591240875913,6.737226277372263,2024_r15_Q_SAI_lap17,SAI,Ferrari,2024,15,2024_15_Q,Dutch Grand Prix,70.914
295,256.55254237288136,72.93168305458347,69.0,354.0,143.4,269.0,336.0,285.0,77.93898305084745,38.234013674781586,0.0,100.0,0.15254237288135594,0.735593220338983,0.11186440677966102,0.1423728813559322,0.3500259416190397,0.1423728813559322,7,10978.942372881356,1183.734997491781,274.5850340136054,6.454237288135594,1.8212018564690258,39,6.360544217687075,4.816326530612245,2024_r16_Q_ALO_lap10,ALO,Aston Martin,2024,16,2024_16_Q,Italian Grand Prix,80.421
311,255.90996784565917,74.71488773135272,67.0,353.0,140.0,265.0,338.0,286.0,79.19292604501608,38.30212764398087,0.0,100.0,0.1607717041800643,0.7395498392282959,0.09967845659163987,0.14790996784565916,0.35558285400397455,0.14790996784565916,7,10809.440514469454,1317.2593379382593,279.97741935483873,6.466237942122186,1.7883092559213063,29,6.367741935483871,4.212903225806452,2024_r16_Q_BOT_lap2,BOT,Kick Sauber,2024,16,2024_16_Q,Italian Grand Prix,81.101
301,256.9136212624585,71.95280291396631,73.0,348.0,138.0,273.0,334.0,275.0,79.66112956810632,37.67021083101548,0.0,100.0,0.15946843853820597,0.7275747508305648,0.11295681063122924,0.13953488372093023,0.34708084977288756,0.13953488372093023,6,10951.710963455149,1025.4848249386248,262.7733333333333,6.365448504983389,1.840109294264725,32,6.183333333333334,4.206666666666667,2024_r16_Q_GAS_lap11,GAS,Alpine,2024,16,2024_16_Q,Italian Grand Prix,80.738
313,259.6549520766773,71.78803233112926,75.0,349.0,142.20000000000002,273.0,337.0,274.0,81.02555910543131,36.74966402808036,0.0,100.0,0.11182108626198083,0.7539936102236422,0.134185303514377,0.12779552715654952,0.33439660025481843,0.12779552715654952,7,11112.083067092652,1162.70249386143,262.7275641025641,6.536741214057508,1.813259103671055,31,5.826923076923077,4.237179487179487,2024_r16_Q_HAM_lap17,HAM,Mercedes,2024,16,2024_16_Q,Italian Grand Prix,79.513
302,256.24834437086093,73.03342824876879,71.0,350.0,141.2,269.0,334.0,279.0,80.33443708609272,36.83000464350879,0.0,100.0,0.13245033112582782,0.7284768211920529,0.1390728476821192,0.1390728476821192,0.3465968408552898,0.1390728476821192,8,10843.798013245034,1137.3452429191077,269.01661129568106,6.387417218543046,1.7967044262899907,32,6.348837209302325,4.305647840531561,2024_r16_Q_OCO_lap5,OCO,Alpine,2024,16,2024_16_Q,Italian Grand Prix,80.764
300,257.9033333333333,73.05461824126392,72.0,353.0,140.0,272.0,338.0,281.0,81.12666666666667,36.76251119897012,0.0,100.0,0.13333333333333333,0.7533333333333333,0.11333333333333333,0.10666666666666667,0.30920475550187154,0.10666666666666667,6,11045.263333333334,1073.6230883204798,260.5418060200669,6.266666666666667,1.9168908307671442,33,6.357859531772576,4.160535117056856,2024_r16_Q_RIC_lap11,RIC,RB,2024,16,2024_16_Q,Italian Grand Prix,80.479
314,261.13375796178343,72.78772107428036,72.0,351.0,147.6,276.5,339.0,279.0,80.78662420382166,36.2399133844704,0.0,100.0,0.09554140127388536,0.7484076433121019,0.15605095541401273,0.1464968152866242,0.3541680008601507,0.1464968152866242,8,10973.226114649682,1250.0474686780635,264.2747603833866,6.570063694267516,1.726469924002729,29,5.996805111821086,4.1916932907348246,2024_r16_Q_SAI_lap17,SAI,Ferrari,2024,16,2024_16_Q,Italian Grand Prix,79.467
395,206.78227848101267,83.7541009822419,67.0,344.0,99.0,201.0,321.6,277.0,66.28354430379747,43.4655544535469,0.0,100.0,0.25316455696202533,0.5873417721518988,0.15949367088607594,0.23037974683544304,0.4216099282138214,0.23037974683544304,11,10278.926582278482,1507.3123666772888,384.6269035532995,5.232911392405064,2.1870477933745303,63,8.223350253807107,5.819796954314721,2024_r17_Q_ALO_lap18,ALO,Aston Martin,2024,17,2024_17_Q,Azerbaijan Grand Prix,102.369
391,204.0613810741688,82.99914313512319,71.0,346.0,98.0,199.0,320.0,275.0,67.97953964194373,42.76170813782408,0.0,100.0,0.22250639386189258,0.5882352941176471,0.18925831202046037,0.21483375959079284,0.411233180450607,0.21483375959079284,12,10062.639386189257,1716.5279238084013,432.44358974358977,5.312020460358056,1.984512795493578,46,8.228205128205127,5.630769230769231,2024_r17_Q_BOT_lap6,BOT,Kick Sauber,2024,17,2024_17_Q,Azerbaijan Grand Prix,103.618
392,209.49744897959184,81.62301837732738,68.0,340.0,104.1,210.0,317.90000000000003,272.0,71.0,42.10563988928245,0.0,100.0,0.21683673469387754,0.6275510204081632,0.1556122448979592,0.17346938775510204,0.37913645868402124,0.17346938775510204,10,10294.395408163266,1441.019012594618,404.5728900255755,5.270408163265306,2.0798243671507604,52,7.907928388746803,5.4731457800511505,2024_r17_Q_GAS_lap14,GAS,Alpine,2024,17,2024_17_Q,Azerbaijan Grand Prix,103.179
400,210.5,84.40399924007924,70.0,340.0,101.0,209.5,323.1,270.0,69.58,42.56416179926707,0.0,100.0,0.2125,0.6075,0.18,0.2125,0.4095890109545626,0.2125,11,10250.9125,1586.966803032934,387.42857142857144,5.4175,2.1247305593591594,47,7.974937343358396,5.5739348370927315,2024_r17_Q_HAM_lap21,HAM,Mercedes,2024,17,2024_17_Q,Azerbaijan Grand Prix,102.289
387,206.27390180878552,82.3360195796996,69.0,344.0,100.0,204.0,319.0,275.0,68.1266149870801,42.85270578894969,0.0,100.0,0.2222222222222222,0.5736434108527132,0.2041343669250646,0.23255813953488372,0.4230097177985041,0.23255813953488372,13,10119.84496124031,1511.9859248817786,408.9637305699482,5.245478036175711,2.0685653626343146,54,8.17357512953368,5.694300518134715,2024_r17_Q_OCO_lap5,OCO,Alpine,2024,17,2024_17_Q,Azerbaijan Grand Prix,104.504
383,207.36292428198433,81.59907981087264,73.0,343.0,102.0,203.0,319.0,270.0,69.08616187989556,43.05220733825665,0.0,100.0,0.2349869451697128,0.608355091383812,0.1566579634464752,0.206266318537859,0.40515319588378007,0.206266318537859,10,10480.381201044387,1423.8814130359065,422.5261780104712,5.031331592689295,2.1825246086230874,57,8.151832460732985,5.717277486910994,2024_r17_Q_RIC_lap7,RIC,RB,2024,17,2024_17_Q,Azerbaijan Grand Prix,103.547
399,208.1453634085213,81.18425548713721,70.0,337.0,101.0,206.0,318.0,267.0,69.2155388471178,41.89330380462014,0.0,100.0,0.16290726817042606,0.5939849624060151,0.24310776942355888,0.22055137844611528,0.415139011339012,0.22055137844611528,12,10245.40350877193,1542.1361644929102,393.36683417085425,5.37593984962406,2.033395199309236,49,7.984924623115578,5.527638190954774,2024_r17_Q_SAI_lap22,SAI,Ferrari,2024,17,2024_17_Q,Azerbaijan Grand Prix,101.805
342,193.87426900584796,66.86467257538648,65.0,316.0,106.2,187.0,287.90000000000003,251.0,65.97953216374269,42.35310500533348,0.0,100.0,0.23684210526315788,0.5380116959064327,0.22514619883040934,0.20760233918128654,0.406184715640949,0.20760233918128654,12,10323.12865497076,1311.6715671672164,424.3841642228739,4.888888888888889,1.9174899417644091,63,8.879765395894427,7.46041055718475,2024_r18_Q_ALO_lap16,ALO,Aston Martin,2024,18,2024_18_Q,Singapore Grand Prix,90.214
342,194.0233918128655,67.22007914798436,68.0,316.0,105.2,194.5,291.90000000000003,248.0,65.53508771929825,43.0042990058376,0.0,100.0,0.23391812865497075,0.52046783625731,0.24561403508771928,0.2309941520467836,0.4220862234477124,0.2309941520467836,12,9968.476608187135,1482.970193977415,448.8973607038123,5.149122807017544,1.72049465781564,47,9.070381231671554,7.085043988269795,2024_r18_Q_BOT_lap8,BOT,Kick Sauber,2024,18,2024_18_Q,Singapore Grand Prix,91.572
342,194.32748538011697,66.06282714887054,67.0,315.0,108.0,192.0,287.90000000000003,248.0,66.48830409356725,42.84300786843956,0.0,100.0,0.23976608187134502,0.5321637426900585,0.22807017543859648,0.195906432748538,0.397478375095018,0.195906432748538,12,10177.622807017544,1365.9705993990485,430.2844574780059,4.906432748538012,1.7539280155507444,51,8.84457478005865,7.395894428152492,2024_r18_Q_GAS_lap8,GAS,Alpine,2024,18,2024_18_Q,Singapore Grand Prix,91.312
337,196.40652818991097,66.72204483362084,63.0,317.0,105.6,193.0,291.40000000000003,254.0,67.37982195845697,41.36442940747886,0.0,100.0,0.19584569732937684,0.5281899109792285,0.27596439169139464,0.22255192878338279,0.41657834304793895,0.22255192878338279,12,10423.39762611276,1297.6348295829334,432.98214285714283,4.994065281899109,1.9502656493074082,58,8.949404761904763,7.336309523809524,2024_r18_Q_HAM_lap15,HAM,Mercedes,2024,18,2024_18_Q,Singapore Grand Prix,89.841
331,194.70392749244712,66.41077369912158,67.0,314.0,106.0,195.0,288.0,247.0,67.72809667673717,41.51887225875855,0.0,100.0,0.18429003021148035,0.5196374622356495,0.29607250755287007,0.2175226586102719,0.41318558666837124,0.2175226586102719,13,9997.818731117824,1438.8897288849157,446.07878787878786,5.0,1.7303003767957152,51,9.209090909090909,7.333333333333333,2024_r18_Q_OCO_lap14,OCO,Alpine,2024,18,2024_18_Q,Singapore Grand Prix,90.769
335,194.71940298507462,66.69376848052241,68.0,312.0,107.4,193.0,289.6,244.0,67.68656716417911,42.19849337323283,0.0,100.0,0.23880597014925373,0.5492537313432836,0.21194029850746268,0.18208955223880596,0.3864956070019876,0.18208955223880596,12,10267.313432835821,1384.7397408786674,431.9520958083832,4.767164179104477,1.8522027717545013,54,8.91317365269461,7.209580838323354,2024_r18_Q_RIC_lap5,RIC,RB,2024,18,2024_18_Q,Singapore Grand Prix,91.085
331,196.33836858006043,66.5621628509096,68.0,317.0,107.0,193.0,292.0,249.0,66.38066465256797,41.373539935925535,0.0,100.0,0.16012084592145015,0.5317220543806647,0.3081570996978852,0.229607250755287,0.4212170279968984,0.229607250755287,12,10128.25679758308,1507.2229582833393,454.03636363636366,5.108761329305136,1.7321248049241078,48,9.118181818181819,7.454545454545454,2024_r18_Q_SAI_lap14,SAI,Ferrari,2024,18,2024_18_Q,Singapore Grand Prix,90.108
360,210.79444444444445,69.02635217766561,79.0,327.0,103.0,223.5,294.0,248.0,70.58888888888889,40.30666414191899,0.0,100.0,0.18888888888888888,0.6,0.2111111111111111,0.16944444444444445,0.37566612661738985,0.16944444444444445,9,10281.46388888889,1468.379704609685,375.8467966573816,5.463888888888889,1.7753579069940624,50,7.1364902506963785,6.559888579387187,2024_r19_Q_ALO_lap17,ALO,Aston Martin,2024,19,2024_19_Q,United States Grand Prix,93.309
351,207.42735042735043,70.62896810467456,81.0,331.0,102.0,220.0,293.0,250.0,69.84330484330485,41.11247227393867,0.0,100.0,0.1908831908831909,0.5783475783475783,0.23076923076923078,0.17663817663817663,0.38190661928364883,0.17663817663817663,13,10097.507122507122,1478.9437270586964,372.8457142857143,5.421652421652421,1.7383041338331051,40,7.48,6.525714285714286,2024_r19_Q_BOT_lap8,BOT,Kick Sauber,2024,19,2024_19_Q,United States Grand Prix,94.152
354,210.49717514124293,70.17413583678459,84.0,330.0,104.0,222.0,294.0,246.0,70.79378531073446,41.27713104941393,0.0,100.0,0.18361581920903955,0.596045197740113,0.22033898305084745,0.17231638418079095,0.3781897412067488,0.17231638418079095,10,10258.062146892655,1371.1877717786374,344.2946175637394,5.333333333333333,1.788115207760074,46,7.288951841359774,6.0339943342776206,2024_r19_Q_GAS_lap17,GAS,Alpine,2024,19,2024_19_Q,United States Grand Prix,93.018
355,207.24788732394367,71.43548679593763,75.0,333.0,100.0,214.0,290.0,258.0,71.92676056338028,39.29477530913048,0.0,100.0,0.15774647887323945,0.5690140845070423,0.27323943661971833,0.19436619718309858,0.3962705105079226,0.19436619718309858,10,10448.039436619718,1436.4860368390569,391.56779661016947,5.270422535211267,1.9586397307751509,47,7.553672316384181,5.706214689265536,2024_r19_Q_HAM_lap5,HAM,Mercedes,2024,19,2024_19_Q,United States Grand Prix,94.154
359,210.67409470752088,71.56324836803748,83.0,330.0,103.80000000000001,222.0,300.0,247.0,71.86908077994428,39.69319653778606,0.0,100.0,0.1671309192200557,0.5766016713091922,0.2562674094707521,0.23119777158774374,0.4221869934344116,0.23119777158774374,13,10123.292479108635,1459.9607195007604,338.85474860335194,5.395543175487465,1.771778191062922,47,7.212290502793296,5.82122905027933,2024_r19_Q_OCO_lap14,OCO,Alpine,2024,19,2024_19_Q,United States Grand Prix,93.597
343,211.73760932944606,70.74805774697802,76.0,330.0,103.0,225.0,293.8,254.0,72.82798833819243,38.60100486950484,0.0,100.0,0.11078717201166181,0.597667638483965,0.2915451895043732,0.19825072886297376,0.3992644935148014,0.19825072886297376,11,10289.0,1493.7548942883923,381.8421052631579,5.454810495626822,1.7022942574175852,42,7.611111111111111,5.991228070175438,2024_r19_Q_SAI_lap16,SAI,Ferrari,2024,19,2024_19_Q,United States Grand Prix,92.652
288,198.84722222222223,85.19968914605612,65.0,347.0,92.0,192.5,319.6,282.0,60.89930555555556,42.90237194701279,0.0,99.0,0.2534722222222222,0.4826388888888889,0.2638888888888889,0.21875,0.41411822278067456,0.21875,11,10251.708333333334,1642.9288492910314,398.98954703832754,4.944444444444445,2.2095067883520763,37,7.871080139372823,7.289198606271777,2024_r20_Q_ALO_lap10,ALO,Aston Martin,2024,20,2024_20_Q,Mexico City Grand Prix,77.168
291,197.2233676975945,83.1458726679981,69.0,346.0,94.0,189.0,314.0,277.0,63.106529209621996,42.78969008899311,0.0,100.0,0.23711340206185566,0.4948453608247423,0.26804123711340205,0.23367697594501718,0.42389802626924494,0.23367697594501718,12,9984.374570446735,1712.039981175735,402.9344827586207,5.134020618556701,2.0049707159924313,30,7.76551724137931,7.006896551724138,2024_r20_Q_BOT_lap8,BOT,Kick Sauber,2024,20,2024_20_Q,Mexico City Grand Prix,77.393
293,196.8976109215017,85.29085869226864,69.0,348.0,93.0,187.0,319.0,279.0,60.8839590443686,43.95779633062709,0.0,100.0,0.27303754266211605,0.4812286689419795,0.24573378839590443,0.21843003412969283,0.4138876734310283,0.21843003412969283,10,10095.672354948805,1562.6510278199776,367.24657534246575,4.897610921501706,2.1588685580273794,35,7.445205479452055,6.623287671232877,2024_r20_Q_GAS_lap17,GAS,Alpine,2024,20,2024_20_Q,Mexico City Grand Prix,76.892
291,195.39175257731958,85.2500448014077,64.0,349.0,90.0,189.0,318.0,285.0,61.47422680412371,43.19253434457167,0.0,100.0,0.22336769759450173,0.47079037800687284,0.30584192439862545,0.24054982817869416,0.4281536625038815,0.24054982817869416,10,10093.79381443299,1799.2377501261049,421.10689655172416,4.927835051546392,2.2155286876503397,33,7.73448275862069,6.758620689655173,2024_r20_Q_HAM_lap15,HAM,Mercedes,2024,20,2024_20_Q,Mexico City Grand Prix,76.651
296,197.7972972972973,83.98131022582886,68.0,349.0,93.5,189.0,318.5,281.0,62.625,42.559843212085354,0.0,100.0,0.22635135135135134,0.46283783783783783,0.3108108108108108,0.23310810810810811,0.4235265206533678,0.23310810810810811,14,9935.510135135135,1780.5191948661382,382.2508474576271,5.04054054054054,2.031542382670906,29,7.589830508474576,6.888135593220339,2024_r20_Q_OCO_lap8,OCO,Alpine,2024,20,2024_20_Q,Mexico City Grand Prix,77.617
292,202.28082191780823,84.4539560721068,66.0,349.0,100.0,195.5,322.90000000000003,283.0,64.11643835616438,41.36494361735523,0.0,100.0,0.1643835616438356,0.4965753424657534,0.339041095890411,0.22945205479452055,0.42120230599212405,0.22945205479452055,11,10196.236301369863,1652.305681235979,431.8659793814433,5.11986301369863,2.133680809212863,29,7.869415807560137,6.9553264604811,2024_r20_Q_SAI_lap20,SAI,Ferrari,2024,20,2024_20_Q,Mexico City Grand Prix,75.946
353,236.32577903682719,87.1447257474528,85.0,352.0,106.2,255.0,334.0,267.0,73.8158640226629,39.42617638043864,0.0,99.0,0.17563739376770537,0.5495750708215298,0.2747875354107649,0.14447592067988668,0.35207069298088295,0.14447592067988668,6,10709.501416430596,1444.7695497360744,310.11647727272725,5.90084985835694,2.1608143358166427,48,6.826704545454546,4.375,2024_r22_Q_ALO_lap5,ALO,Aston Martin,2024,22,2024_22_Q,Las Vegas Grand Prix,94.258
347,233.64265129682997,87.42570237478722,82.0,351.0,104.0,251.0,335.0,269.0,73.32853025936599,40.439012367317076,0.0,100.0,0.18155619596541786,0.6426512968299711,0.17579250720461095,0.1729106628242075,0.378716116134605,0.1729106628242075,7,10274.440922190202,1845.287164972083,338.742774566474,6.118155619596542,1.8655343882510529,32,6.979768786127168,4.23121387283237,2024_r22_Q_BOT_lap7,BOT,Kick Sauber,2024,22,2024_22_Q,Las Vegas Grand Prix,94.43
348,238.67528735632183,86.14344158864117,90.0,354.0,109.7,256.0,337.3,264.0,75.9367816091954,39.130190191523354,0.0,100.0,0.16666666666666666,0.6781609195402298,0.15517241379310345,0.13218390804597702,0.3391782756601372,0.13218390804597702,6,10613.474137931034,1520.5387835937627,313.8155619596542,5.9798850574712645,2.027803282840107,38,6.85014409221902,4.086455331412104,2024_r22_Q_GAS_lap24,GAS,Alpine,2024,22,2024_22_Q,Las Vegas Grand Prix,92.664
350,238.16571428571427,84.53588764324653,90.0,347.0,110.0,260.5,333.0,257.0,77.99142857142857,37.560380206769985,0.0,104.0,0.10857142857142857,0.7028571428571428,0.18857142857142858,0.14,0.34748379195777235,0.14,8,10727.968571428572,1481.4836641512286,322.7679083094556,6.062857142857143,2.0638914636682575,36,6.69054441260745,4.148997134670487,2024_r22_Q_HAM_lap17,HAM,Mercedes,2024,22,2024_22_Q,Las Vegas Grand Prix,92.567
354,237.46045197740114,85.92097209463758,88.0,354.0,108.0,258.5,336.7,266.0,73.9774011299435,40.58571942184566,0.0,104.0,0.17796610169491525,0.655367231638418,0.16666666666666666,0.19491525423728814,0.39669615554389515,0.19491525423728814,13,10481.607344632768,1577.5113207828424,309.1643059490085,5.9858757062146895,2.0020735557793365,40,6.779036827195467,4.1076487252124645,2024_r22_Q_OCO_lap17,OCO,Alpine,2024,22,2024_22_Q,Las Vegas Grand Prix,93.221
349,239.34097421203438,86.44901533893356,89.0,354.0,106.80000000000001,262.0,337.0,265.0,76.64183381088826,38.05305692654745,0.0,100.0,0.13753581661891118,0.673352435530086,0.18911174785100288,0.17765042979942694,0.38276697298806617,0.17765042979942694,10,10573.78223495702,1528.0159600871968,339.04597701149424,6.126074498567335,2.0074950952997135,38,6.922413793103448,4.241379310344827,2024_r22_Q_SAI_lap23,SAI,Ferrari,2024,22,2024_22_Q,Las Vegas Grand Prix,92.41
305,238.12131147540984,51.79090398049139,99.0,325.0,166.4,249.0,291.6,226.0,77.24262295081967,37.693014059464275,0.0,100.0,0.13442622950819672,0.6885245901639344,0.17704918032786884,0.13114754098360656,0.3381163882095058,0.13114754098360656,7,10815.557377049181,788.0193718520821,266.9868421052632,6.154098360655738,1.443858792949493,38,5.667763157894737,6.131578947368421,2024_r23_Q_ALO_lap12,ALO,Aston Martin,2024,23,2024_23_Q,Qatar Grand Prix,81.208
304,237.4078947368421,50.20944321830819,98.0,322.0,164.0,249.0,289.0,224.0,79.66447368421052,36.84029292175025,0.0,100.0,0.13815789473684212,0.7039473684210527,0.15789473684210525,0.12171052631578948,0.32749025897546097,0.12171052631578948,8,10770.0625,815.4412800621348,292.3762376237624,6.009868421052632,1.3062055427548802,28,5.808580858085809,6.118811881188119,2024_r23_Q_BOT_lap18,BOT,Kick Sauber,2024,23,2024_23_Q,Qatar Grand Prix,81.731
