n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,LapNumber,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,Team,session_key,event_name,analysis_team,leader_driver
298,197.5738255033557,85.1781432074317,66.0,348.0,91.7,191.0,321.20000000000005,282.0,61.513422818791945,44.233024148049175,0.0,100.0,0.2214765100671141,0.5268456375838926,0.2516778523489933,0.21140939597315436,0.40899485912853883,0.0,1.0,0.21140939597315436,12,0.16498316498316498,0.9259259259259259,9874.540268456376,1825.9786509503683,5470.0,12294.0,4.9630872483221475,1.9954442723899737,2,8,31,-0.013468013468013467,11.234891676059496,7.542087542087542,0.0,19.255044968962206,6.626262626262626,3.272727272727273,531.8845349102176,375.993265993266,1.0,2024_r20_Q_PER_lap8,PER,2024,20,8.0,77.611,27.555,29.859,20.197,SOFT,2.0,Red Bull Racing,2024_20_Q,Mexico City Grand Prix,Red Bull Racing,VER
289,201.6401384083045,84.88739629639242,67.0,346.0,94.8,196.0,320.0,279.0,63.63321799307958,42.58411288862716,0.0,100.0,0.22837370242214533,0.5051903114186851,0.2664359861591695,0.21453287197231835,0.4112099437505039,0.0,1.0,0.21453287197231835,10,0.1701388888888889,0.9305555555555556,10179.311418685122,1758.1576669480835,5618.0,12380.0,5.093425605536332,2.141259290576685,2,8,29,-0.08333333333333333,11.907892735814574,7.611111111111111,0.0,18.407883480075267,6.944444444444445,1.9305555555555556,558.5137401605464,404.65277777777777,1.0,2024_r20_Q_RUS_lap18,RUS,2024,20,18.0,76.356,27.38,29.263,19.713,SOFT,2.0,Mercedes,2024_20_Q,Mexico City Grand Prix,Mercedes,HAM
292,202.28082191780823,84.4539560721068,66.0,349.0,100.0,195.5,322.90000000000003,283.0,64.11643835616438,41.36494361735523,0.0,100.0,0.1643835616438356,0.4965753424657534,0.339041095890411,0.22945205479452055,0.42120230599212405,0.0,1.0,0.22945205479452055,11,0.15807560137457044,0.9175257731958762,10196.236301369863,1652.305681235979,5750.0,12386.0,5.11986301369863,2.133680809212863,2,8,29,-0.013745704467353952,11.612707815917416,7.869415807560137,0.0,17.41125280207978,6.9553264604811,-0.010309278350515464,593.7012977313045,431.8659793814433,1.0,2024_r20_Q_SAI_lap20,SAI,2024,20,20.0,75.946,27.037,29.296,19.613,SOFT,2.0,Ferrari,2024_20_Q,Mexico City Grand Prix,Ferrari,LEC
289,200.3840830449827,84.39063367060596,67.0,348.0,96.0,192.0,324.0,281.0,62.7681660899654,44.08685663015537,0.0,100.0,0.24567474048442905,0.5190311418685121,0.23529411764705882,0.21107266435986158,0.40877768116449775,0.0,1.0,0.21107266435986158,11,0.1597222222222222,0.9236111111111112,9975.055363321799,1741.132516889138,5335.0,12359.0,5.038062283737024,2.0160650918163827,2,8,30,-0.034722222222222224,11.339188126978787,7.75,0.0,20.255510714018403,7.493055555555555,2.548611111111111,555.4124917178694,412.65277777777777,1.0,2024_r20_Q_VER_lap17,VER,2024,20,17.0,76.171,27.222,29.318,19.631,SOFT,2.0,Red Bull Racing,2024_20_Q,Mexico City Grand Prix,Red Bull Racing,VER
350,238.16571428571427,84.53588764324653,90.0,347.0,110.0,260.5,333.0,257.0,77.99142857142857,37.560380206769985,0.0,104.0,0.10857142857142857,0.7028571428571428,0.18857142857142858,0.14,0.34748379195777235,0.0,1.0,0.14,8,0.022922636103151862,0.8452722063037249,10727.968571428572,1481.4836641512286,6793.0,12787.0,6.062857142857143,2.0638914636682575,3,8,36,0.008595988538681949,13.057892118803315,6.69054441260745,0.0,13.830875006603012,4.148997134670487,0.2693409742120344,514.3252322104736,322.7679083094556,1.0,2024_r22_Q_HAM_lap17,HAM,2024,22,17.0,92.567,26.0,30.927,35.64,SOFT,5.0,Mercedes,2024_22_Q,Las Vegas Grand Prix,Mercedes,HAM
352,241.33522727272728,83.58056391491783,90.0,351.0,113.0,263.0,333.90000000000003,261.0,77.38068181818181,37.02524697411097,0.0,100.0,0.022727272727272728,0.6818181818181818,0.29545454545454547,0.1590909090909091,0.3662814957954253,0.0,1.0,0.1590909090909091,12,0.019943019943019943,0.8461538461538461,10761.571022727272,1304.1674907557885,6934.0,12507.0,6.059659090909091,2.0379219340729935,3,8,37,-0.008547008547008548,11.682095501722083,6.754985754985755,0.0,13.68815963837777,4.07977207977208,-0.28205128205128205,432.8778484149445,286.5156695156695,1.0,2024_r22_Q_LEC_lap22,LEC,2024,22,22.0,92.783,26.337,30.898,35.548,SOFT,3.0,Ferrari,2024_22_Q,Las Vegas Grand Prix,Ferrari,LEC
351,238.0911680911681,83.53570806412382,90.0,349.0,109.0,258.0,333.0,259.0,74.53561253561253,40.35900695519455,0.0,100.0,0.1737891737891738,0.6666666666666666,0.15954415954415954,0.16809116809116809,0.374481054575609,0.0,1.0,0.16809116809116809,7,0.017142857142857144,0.8371428571428572,10715.77207977208,1409.2341017794856,6602.0,12304.0,5.831908831908832,2.070943622797948,3,8,40,0.011428571428571429,11.054171675000564,6.662857142857143,0.0,14.921763494572806,4.1085714285714285,0.2714285714285714,470.7312947992702,315.02,1.0,2024_r22_Q_PER_lap9,PER,2024,22,9.0,94.155,26.635,31.556,35.964,SOFT,9.0,Red Bull Racing,2024_22_Q,Las Vegas Grand Prix,Red Bull Racing,VER
353,239.95467422096317,84.33037161130594,89.0,347.0,111.0,261.0,334.8,258.0,76.94334277620396,38.69486058102564,0.0,104.0,0.15864022662889518,0.6883852691218131,0.1529745042492918,0.14447592067988668,0.35207069298088295,0.0,1.0,0.14447592067988668,7,0.022727272727272728,0.8465909090909091,10570.325779036828,1469.8855161196489,6588.0,12387.0,6.212464589235127,2.0219429476480415,3,8,37,-0.008522727272727272,11.603243287611647,6.576704545454546,0.0,12.996821877573723,3.852272727272727,-0.2159090909090909,478.94662310153916,304.3693181818182,1.0,2024_r22_Q_RUS_lap24,RUS,2024,22,24.0,92.312,25.736,30.916,35.66,SOFT,2.0,Mercedes,2024_22_Q,Las Vegas Grand Prix,Mercedes,HAM
349,239.34097421203438,86.44901533893356,89.0,354.0,106.80000000000001,262.0,337.0,265.0,76.64183381088826,38.05305692654745,0.0,100.0,0.13753581661891118,0.673352435530086,0.18911174785100288,0.17765042979942694,0.38276697298806617,0.0,1.0,0.17765042979942694,10,0.020114942528735632,0.8505747126436781,10573.78223495702,1528.0159600871968,6758.0,12574.0,6.126074498567335,2.0074950952997135,3,8,38,-0.0028735632183908046,12.364189846734812,6.922413793103448,0.0,14.005968262639445,4.241379310344827,-0.2988505747126437,515.1765566234087,339.04597701149424,1.0,2024_r22_Q_SAI_lap23,SAI,2024,22,23.0,92.41,26.051,30.911,35.448,SOFT,3.0,Ferrari,2024_22_Q,Las Vegas Grand Prix,Ferrari,LEC
355,239.9661971830986,83.7606152201105,89.0,347.0,112.0,262.0,333.6,258.0,76.12957746478874,39.639692180296294,0.0,100.0,0.16619718309859155,0.6732394366197183,0.16056338028169015,0.14647887323943662,0.35408471404720465,0.0,1.0,0.14647887323943662,7,0.01694915254237288,0.8418079096045198,10622.645070422535,1381.2185188568012,6666.0,12304.0,5.9633802816901404,2.060198514694415,3,8,35,-0.002824858757062147,13.618122109451638,6.624293785310734,0.0,14.855488965629236,4.005649717514125,-0.07627118644067797,478.53328478572206,313.9406779661017,1.0,2024_r22_Q_VER_lap20,VER,2024,22,20.0,92.797,26.067,31.027,35.703,SOFT,2.0,Red Bull Racing,2024_22_Q,Las Vegas Grand Prix,Red Bull Racing,VER
306,239.15359477124184,51.95867781372045,98.0,323.0,166.0,250.5,294.0,225.0,81.43137254901961,33.08107570671201,0.0,100.0,0.05228758169934641,0.6928104575163399,0.2549019607843137,0.14052287581699346,0.34809795276744004,0.0,1.0,0.14052287581699346,8,0.09180327868852459,0.921311475409836,11023.382352941177,828.6886584665962,7192.0,12493.0,6.042483660130719,1.3651970522731918,3,8,30,-0.05901639344262295,9.77929769988724,5.6,0.0,13.418369184776045,5.226229508196721,2.462295081967213,388.5962922409315,261.0983606557377,1.0,2024_r23_Q_HAM_lap22,HAM,2024,23,22.0,81.011,29.826,27.48,23.705,SOFT,3.0,Mercedes,2024_23_Q,Qatar Grand Prix,Mercedes,HAM
296,240.0608108108108,49.84528284314614,103.0,319.0,170.0,250.0,291.0,216.0,83.41216216216216,30.364213783647322,0.0,100.0,0.006756756756756757,0.722972972972973,0.2702702702702703,0.11486486486486487,0.31939877096966235,0.0,1.0,0.11486486486486487,7,0.09491525423728814,0.911864406779661,10867.820945945947,719.9754974882887,7740.0,11969.0,6.047297297297297,1.2747054665956923,3,8,27,-0.01694915254237288,9.285515612203803,5.596610169491526,0.0,14.569561038121135,4.766101694915254,-0.38305084745762713,371.98557006636617,250.03728813559323,1.0,2024_r23_Q_LEC_lap25,LEC,2024,23,25.0,80.852,29.79,27.451,23.611,SOFT,2.0,Ferrari,2024_23_Q,Qatar Grand Prix,Ferrari,LEC
308,235.40584415584416,52.27452807011109,93.0,324.0,162.7,244.0,290.3,231.0,77.07142857142857,39.26525631716749,0.0,100.0,0.12012987012987013,0.7045454545454546,0.17532467532467533,0.14285714285714285,0.3504965566205823,0.0,1.0,0.14285714285714285,7,0.09120521172638436,0.9120521172638436,10778.337662337663,846.6809175636973,6932.0,12003.0,5.788961038961039,1.4018164896982046,3,8,33,-0.013029315960912053,9.211024206734356,5.960912052117264,0.0,20.094059864299833,6.3257328990228014,-0.4006514657980456,411.133876546337,286.35504885993487,1.0,2024_r23_Q_PER_lap12,PER,2024,23,12.0,81.425,30.024,27.534,23.867,SOFT,2.0,Red Bull Racing,2024_23_Q,Qatar Grand Prix,Red Bull Racing,VER
307,241.41042345276873,49.23487414600592,98.0,318.0,174.6,251.0,293.0,220.0,79.63517915309447,36.19866841451684,0.0,100.0,0.12052117263843648,0.6938110749185668,0.18566775244299674,0.13355048859934854,0.34072409423209765,0.0,1.0,0.13355048859934854,7,0.09477124183006536,0.9248366013071896,11061.833876221499,742.6570354562755,7344.0,12182.0,6.1172638436482085,1.3207475869101442,3,8,36,-0.03594771241830065,8.789077531401958,5.375816993464053,0.0,15.778383220380356,5.4183006535947715,3.826797385620915,385.8274642862772,255.83986928104576,1.0,2024_r23_Q_RUS_lap23,RUS,2024,23,23.0,80.575,29.742,27.268,23.565,SOFT,3.0,Mercedes,2024_23_Q,Qatar Grand Prix,Mercedes,HAM
298,240.05369127516778,50.31714707094306,98.0,317.0,172.4,250.0,290.0,219.0,80.06040268456375,36.20865982471521,0.0,100.0,0.08053691275167785,0.714765100671141,0.20469798657718122,0.15771812080536912,0.36508957584553076,0.0,1.0,0.15771812080536912,8,0.09764309764309764,0.9191919191919192,10827.70134228188,831.7278077553248,7269.0,12035.0,6.087248322147651,1.2867252088322174,3,8,26,-0.003367003367003367,8.564342449830086,5.68013468013468,0.0,16.131009251111955,5.555555555555555,-0.22895622895622897,425.47460158173556,279.3131313131313,1.0,2024_r23_Q_SAI_lap25,SAI,2024,23,25.0,81.041,29.915,27.402,23.724,SOFT,2.0,Ferrari,2024_23_Q,Qatar Grand Prix,Ferrari,LEC
302,240.60927152317882,50.93523651725676,99.0,324.0,169.0,249.5,292.0,225.0,79.17549668874172,37.817523872918045,0.0,100.0,0.1390728476821192,0.7185430463576159,0.1423841059602649,0.1291390728476821,0.3359104064962754,0.0,1.0,0.1291390728476821,7,0.09634551495016612,0.9036544850498339,10809.15894039735,786.604698306722,7075.0,11978.0,5.970198675496689,1.340317545653868,3,8,25,-0.016611295681063124,8.733635543789232,5.4916943521594686,0.0,17.4015324995626,5.401993355481728,-0.5481727574750831,378.5607593306303,252.2093023255814,1.0,2024_r23_Q_VER_lap21,VER,2024,23,21.0,80.52,29.598,27.353,23.569,SOFT,5.0,Red Bull Racing,2024_23_Q,Qatar Grand Prix,Red Bull Racing,VER
313,225.02875399361022,69.9944764582209,67.0,327.0,118.2,242.0,313.0,260.0,75.84984025559105,37.97645789355646,0.0,100.0,0.13738019169329074,0.6421725239616614,0.22044728434504793,0.16293929712460065,0.3699016494660567,0.0,1.0,0.16293929712460065,7,0.04487179487179487,0.9551282051282052,10460.306709265176,1268.666502312352,5717.0,12355.0,5.904153354632588,1.859766838707395,2,8,37,-0.038461538461538464,11.244368145381475,6.891025641025641,0.0,14.519750380960478,4.916666666666667,-1.8173076923076923,486.3396871272622,336.0480769230769,1.0,2024_r24_Q_HAM_lap3,HAM,2024,24,3.0,83.887,17.148,36.232,30.507,SOFT,2.0,Mercedes,2024_24_Q,Abu Dhabi Grand Prix,Mercedes,HAM
311,225.7331189710611,67.30654114007523,67.0,327.0,125.0,243.0,309.0,260.0,78.09967845659163,34.99759945536567,0.0,100.0,0.03536977491961415,0.6720257234726688,0.29260450160771706,0.1157556270096463,0.320447255121664,0.0,1.0,0.1157556270096463,6,0.04838709677419355,0.9419354838709677,10634.347266881028,1085.9892004678632,5896.0,12004.0,5.704180064308682,1.751298657233281,2,8,35,-0.05161290322580645,12.218768283300818,6.625806451612903,0.0,15.077362529349221,4.509677419354839,-2.8774193548387097,471.7808763412784,313.49032258064517,1.0,2024_r24_Q_LEC_lap11,LEC,2024,24,11.0,82.98,16.974,35.964,30.042,SOFT,2.0,Ferrari,2024_24_Q,Abu Dhabi Grand Prix,Ferrari,LEC
325,226.2923076923077,69.58623814671408,69.0,331.0,119.0,245.0,311.6,262.0,73.80307692307693,40.96782073997025,0.0,100.0,0.16615384615384615,0.6707692307692308,0.16307692307692306,0.15076923076923077,0.3583755689678754,0.0,1.0,0.15076923076923077,6,0.05246913580246913,0.9629629629629629,10536.350769230768,1255.0151860921592,6157.0,12041.0,5.624615384615384,1.7322317341010645,2,8,37,-0.09567901234567901,10.911129029079328,6.645061728395062,0.0,16.99681266787609,5.388888888888889,1.4074074074074074,484.1509571350713,316.60493827160496,1.0,2024_r24_Q_PER_lap17,PER,2024,24,17.0,83.264,17.082,35.945,30.237,SOFT,2.0,Red Bull Racing,2024_24_Q,Abu Dhabi Grand Prix,Red Bull Racing,VER
315,227.81587301587302,68.25587211702127,66.0,325.0,123.80000000000001,246.0,311.6,259.0,76.62539682539682,37.97458909114608,0.0,100.0,0.1492063492063492,0.6666666666666666,0.18412698412698414,0.13333333333333333,0.34047550114359315,0.0,1.0,0.13333333333333333,6,0.04777070063694268,0.9777070063694268,10557.288888888888,1139.6966865339796,5737.0,12073.0,5.958730158730159,1.822072289167967,2,8,36,-0.20063694267515925,10.90217316798358,6.519108280254777,0.0,16.358601219719695,5.044585987261146,1.356687898089172,483.53570676374306,321.1910828025478,1.0,2024_r24_Q_RUS_lap18,RUS,2024,24,18.0,83.132,17.088,36.005,30.039,SOFT,2.0,Mercedes,2024_24_Q,Abu Dhabi Grand Prix,Mercedes,HAM
322,228.1086956521739,69.35679559704037,68.0,328.0,121.2,244.5,314.0,260.0,75.78260869565217,37.72720506340548,0.0,100.0,0.15217391304347827,0.6490683229813664,0.19875776397515527,0.15838509316770186,0.3656699576229024,0.0,1.0,0.15838509316770186,6,0.04984423676012461,0.9532710280373832,10564.332298136645,1233.6857845864367,5959.0,12143.0,5.850931677018633,1.7408816476731779,2,8,38,-0.024922118380062305,10.861313315941148,6.529595015576324,-0.003115264797507788,14.220693206197701,4.607476635514018,-1.4517133956386292,513.4493691615246,341.8380062305296,1.0,2024_r24_Q_SAI_lap15,SAI,2024,24,15.0,82.824,16.98,35.787,30.057,SOFT,2.0,Ferrari,2024_24_Q,Abu Dhabi Grand Prix,Ferrari,LEC
321,226.29595015576325,69.61956632152709,71.0,329.0,120.0,244.0,314.0,258.0,74.78816199376946,39.69530809080182,0.0,100.0,0.14953271028037382,0.6542056074766355,0.19626168224299065,0.13395638629283488,0.34113723131886425,0.0,1.0,0.13395638629283488,6,0.046875,0.95,10513.080996884735,1147.8467149053497,6244.0,12158.0,5.679127725856698,1.792301380002851,2,8,34,-0.084375,10.989410958425667,6.540625,0.0,17.469184691710815,5.7,1.671875,438.1740201492752,313.409375,1.0,2024_r24_Q_VER_lap11,VER,2024,24,11.0,82.945,17.022,35.73,30.193,SOFT,2.0,Red Bull Racing,2024_24_Q,Abu Dhabi Grand Prix,Red Bull Racing,VER
284,248.1443661971831,63.00190924769523,94.0,326.0,147.6,259.0,318.70000000000005,232.0,82.09507042253522,33.08925893527207,0.0,100.0,0.035211267605633804,0.7147887323943662,0.25,0.1443661971830986,0.3520810715921453,0.0,1.0,0.1443661971830986,8,0.03180212014134275,0.872791519434629,10889.169014084508,895.5109757725251,7162.0,12152.0,6.338028169014085,1.6511579572864663,3,8,31,-0.014134275618374558,9.941663791662094,6.127208480565371,0.0,15.611416081084304,5.293286219081272,-0.47703180212014135,459.74737358710007,302.4416961130742,1.0,2025_r01_Q_HAM_lap14,HAM,2025,1,14.0,75.919,26.15,17.223,32.546,SOFT,2.0,Ferrari,2025_1_Q,Australian Grand Prix,Ferrari,LEC
285,248.63859649122807,62.39091255827417,92.0,332.0,161.0,258.0,321.6,240.0,80.47719298245615,36.2775442587425,0.0,100.0,0.14035087719298245,0.7052631578947368,0.1543859649122807,0.11929824561403508,0.32470929386927055,0.0,1.0,0.11929824561403508,6,0.035211267605633804,0.8626760563380281,10710.585964912281,927.1310039006742,6716.0,11785.0,6.315789473684211,1.6397128606502311,3,8,29,-0.017605633802816902,10.91387938138159,6.566901408450704,0.0,18.669716224059908,5.647887323943662,-0.46830985915492956,477.3613898491248,290.75,1.0,2025_r01_Q_LAW_lap2,LAW,2025,1,2.0,77.094,26.819,17.362,32.913,SOFT,2.0,Red Bull Racing,2025_1_Q,Australian Grand Prix,Red Bull Racing,VER
286,247.9265734265734,66.71808871326223,96.0,329.0,134.0,263.5,322.5,233.0,80.81818181818181,33.31763904856307,0.0,100.0,0.03146853146853147,0.6678321678321678,0.3006993006993007,0.13636363636363635,0.3437758254761643,0.0,1.0,0.13636363636363635,9,0.03859649122807018,0.8596491228070176,10802.97902097902,900.0129509285064,7360.0,12039.0,6.3426573426573425,1.7028557854479678,3,8,30,-0.021052631578947368,10.916113184512119,6.1192982456140355,0.0,14.677759356192956,5.052631578947368,-0.6140350877192983,392.7908787767481,249.54736842105262,1.0,2025_r01_Q_LEC_lap17,LEC,2025,1,17.0,75.755,26.194,17.025,32.536,SOFT,2.0,Ferrari,2025_1_Q,Australian Grand Prix,Ferrari,LEC
277,248.92418772563178,65.79952556826007,93.0,334.0,140.2,261.0,325.4,241.0,80.4187725631769,35.994938371151754,0.0,100.0,0.10830324909747292,0.7148014440433214,0.17689530685920576,0.1263537906137184,0.3328490176966032,0.0,1.0,0.1263537906137184,8,0.03985507246376811,0.8659420289855072,10812.740072202167,910.033056584653,6874.0,12067.0,6.285198555956678,1.703012371642943,3,8,30,-0.025362318840579712,10.996002986832512,6.416666666666667,0.0,18.83208094521879,6.2898550724637685,-1.065217391304348,415.52728747979506,269.5289855072464,1.0,2025_r01_Q_VER_lap16,VER,2025,1,16.0,75.481,26.066,16.915,32.5,SOFT,2.0,Red Bull Racing,2025_1_Q,Australian Grand Prix,Red Bull Racing,VER
342,213.90350877192984,75.94302185387131,67.0,332.0,103.0,221.5,313.90000000000003,265.0,70.62865497076024,39.889798311464126,0.0,100.0,0.09064327485380116,0.4853801169590643,0.4239766081871345,0.23976608187134502,0.42756619177345295,0.0,1.0,0.23976608187134502,9,0.05278592375366569,0.9501466275659824,10293.868421052632,1492.8520570241164,5882.0,12266.0,5.514619883040936,1.8879358466975866,2,8,38,-0.02932551319648094,11.211825000322078,7.296187683284457,-0.002932551319648094,15.199361157961317,5.310850439882698,-0.9970674486803519,540.949135906911,386.72727272727275,1.0,2025_r02_Q_HAM_lap17,HAM,2025,2,17.0,90.927,24.148,27.175,39.604,SOFT,2.0,Ferrari,2025_2_Q,Chinese Grand Prix,Ferrari,LEC
347,212.80115273775215,75.94242722617322,65.0,334.0,105.0,222.0,313.40000000000003,269.0,68.38328530259366,42.52928345299629,0.0,100.0,0.20461095100864554,0.579250720461095,0.21613832853025935,0.16138328530259366,0.36841535377750234,0.0,1.0,0.16138328530259366,9,0.057803468208092484,0.9450867052023122,10200.64265129683,1481.2734578408988,5844.0,11828.0,5.3861671469740635,1.8233026014914313,3,8,35,0.0,12.33070869056577,6.838150289017341,0.0,16.74826402425299,5.046242774566474,0.315028901734104,491.39967104284233,338.3150289017341,1.0,2025_r02_Q_LAW_lap7,LAW,2025,2,7.0,92.174,24.522,27.622,40.03,SOFT,2.0,Red Bull Racing,2025_2_Q,Chinese Grand Prix,Red Bull Racing,VER
337,212.81305637982197,77.4921505731527,67.0,334.0,101.0,219.0,311.40000000000003,267.0,69.50148367952522,39.80010503613504,0.0,100.0,0.12462908011869436,0.5727002967359051,0.3026706231454006,0.18991097922848665,0.3928137861928288,0.0,1.0,0.18991097922848665,12,0.0625,0.9583333333333334,10235.777448071216,1596.1839279578182,5003.0,12081.0,5.4777448071216615,1.809435493111151,3,8,40,-0.017857142857142856,10.854793680315508,7.148809523809524,0.002976190476190476,15.560090264079353,5.086309523809524,-0.30357142857142855,493.94281811693185,347.875,1.0,2025_r02_Q_LEC_lap20,LEC,2025,2,20.0,91.021,24.094,27.355,39.572,SOFT,2.0,Ferrari,2025_2_Q,Chinese Grand Prix,Ferrari,LEC
333,215.39339339339338,76.5764730271741,65.0,336.0,105.0,223.0,314.0,271.0,67.50450450450451,43.84231201729463,0.0,100.0,0.22522522522522523,0.6066066066066066,0.16816816816816818,0.2012012012012012,0.4015013973160561,0.0,1.0,0.2012012012012012,8,0.07228915662650602,0.9548192771084337,10304.87987987988,1533.5901586422374,5767.0,12131.0,5.393393393393393,1.8912173881479966,2,8,38,-0.02108433734939759,11.125330017799486,7.25,0.0,17.06359174212727,5.186746987951807,1.358433734939759,503.3528680834264,354.3403614457831,1.0,2025_r02_Q_VER_lap14,VER,2025,2,14.0,90.817,23.945,27.313,39.559,SOFT,2.0,Red Bull Racing,2025_2_Q,Chinese Grand Prix,Red Bull Racing,VER
328,237.7560975609756,60.78212174284736,75.0,323.0,145.7,249.0,301.0,248.0,79.46951219512195,33.97740277677957,0.0,100.0,0.057926829268292686,0.625,0.3170731707317073,0.14329268292682926,0.35090640127239336,0.0,1.0,0.14329268292682926,11,0.08868501529051988,0.9143730886850153,10552.420731707318,1139.7615770032426,5735.0,12172.0,6.179878048780488,1.5839284525762474,3,8,33,-0.03058103975535168,9.35064942949856,5.620795107033639,0.0,15.963147743774426,6.5015290519877675,-1.470948012232416,451.4150874844656,294.57186544342505,1.0,2025_r03_Q_HAM_lap14,HAM,2025,3,14.0,87.61,30.699,39.454,17.457,SOFT,2.0,Ferrari,2025_3_Q,Japanese Grand Prix,Ferrari,LEC
322,239.24534161490683,62.29568768453032,76.0,326.0,148.1,251.5,302.0,250.0,78.3695652173913,34.242993768656994,0.0,100.0,0.021739130434782608,0.6614906832298136,0.3167701863354037,0.16149068322981366,0.36855567416559515,0.0,1.0,0.16149068322981366,10,0.09345794392523364,0.9158878504672897,10613.555900621119,1181.911247852378,5690.0,12186.0,6.180124223602484,1.5301261274250677,3,8,30,-0.01557632398753894,9.645744223228071,5.623052959501558,0.003115264797507788,15.498285881503074,5.566978193146418,-0.5981308411214953,396.3347352573268,251.4330218068536,1.0,2025_r03_Q_LEC_lap17,LEC,2025,3,17.0,87.299,30.535,39.352,17.412,SOFT,2.0,Ferrari,2025_3_Q,Japanese Grand Prix,Ferrari,LEC
324,233.66666666666666,60.97159669645506,76.0,321.0,141.0,243.5,298.0,245.0,77.76234567901234,36.660381793461525,0.0,100.0,0.10185185185185185,0.6512345679012346,0.24691358024691357,0.1111111111111111,0.3147557901458535,0.0,1.0,0.1111111111111111,9,0.08668730650154799,0.8885448916408669,10372.75925925926,1211.736723111465,5471.0,11898.0,6.052469135802469,1.5540898052826488,3,8,29,-0.015479876160990712,8.943390390614825,5.606811145510836,0.0,16.5932336729978,5.820433436532507,-0.1609907120743034,387.98020387356513,261.0030959752322,1.0,2025_r03_Q_TSU_lap5,TSU,2025,3,5.0,87.967,30.839,39.679,17.449,SOFT,2.0,Red Bull Racing,2025_3_Q,Japanese Grand Prix,Red Bull Racing,VER
323,240.02167182662538,60.70263658095541,77.0,325.0,144.2,251.0,300.0,248.0,77.60681114551083,38.33349349655675,0.0,100.0,0.10526315789473684,0.6873065015479877,0.20743034055727555,0.11145510835913312,0.31518315733541824,0.0,1.0,0.11145510835913312,6,0.08385093167701864,0.9099378881987578,10559.136222910216,1266.5181301237947,5500.0,12165.0,6.068111455108359,1.5287123107877711,3,8,25,-0.021739130434782608,9.638456176403219,5.704968944099379,0.0,19.318288269985075,6.521739130434782,-0.8881987577639752,421.84491685806574,261.3416149068323,1.0,2025_r03_Q_VER_lap16,VER,2025,3,16.0,86.983,30.387,39.355,17.241,SOFT,2.0,Red Bull Racing,2025_3_Q,Japanese Grand Prix,Red Bull Racing,VER
323,213.26315789473685,71.69398026435552,71.0,321.0,107.2,223.0,303.0,250.0,73.07120743034056,39.00849414702302,0.0,100.0,0.13003095975232198,0.56656346749226,0.30340557275541796,0.21362229102167182,0.41049909752249714,0.0,1.0,0.21362229102167182,8,0.08074534161490683,0.9130434782608695,10240.467492260062,1548.0311101652137,5412.0,12779.0,5.588235294117647,1.8094260561126219,2,8,45,0.0,13.037926941842018,8.378881987577639,-0.003105590062111801,15.260663183248438,5.133540372670807,0.8105590062111802,599.2002287683748,415.7919254658385,1.0,2025_r04_Q_HAM_lap17,HAM,2025,4,17.0,90.772,28.955,39.058,22.759,SOFT,2.0,Ferrari,2025_4_Q,Bahrain Grand Prix,Ferrari,LEC
320,212.575,70.86240364808195,72.0,321.0,108.30000000000001,226.0,301.0,249.0,71.059375,38.900398168458075,0.0,100.0,0.065625,0.58125,0.353125,0.190625,0.39340916108433266,0.0,1.0,0.190625,8,0.07836990595611286,0.9028213166144201,10160.95625,1569.3557664184718,5279.0,11997.0,5.5875,1.6848485788171943,3,8,43,-0.006269592476489028,12.44989801438553,8.12539184952978,0.0,15.479749400731071,5.084639498432602,2.1065830721003134,530.1846906639124,369.1347962382445,1.0,2025_r04_Q_LEC_lap15,LEC,2025,4,15.0,90.175,28.926,38.714,22.535,SOFT,2.0,Ferrari,2025_4_Q,Bahrain Grand Prix,Ferrari,LEC
342,210.66081871345028,71.06716196794538,67.0,316.0,105.1,220.5,299.90000000000003,249.0,70.01461988304094,42.301491793075144,0.0,100.0,0.21637426900584794,0.5964912280701754,0.1871345029239766,0.18128654970760233,0.38581989446146253,0.0,1.0,0.18128654970760233,8,0.08211143695014662,0.8973607038123167,10115.5,1556.9539867988383,5322.0,12117.0,5.406432748538012,1.8046094840413893,2,8,42,-0.011730205278592375,12.162859701370891,7.853372434017595,0.0,16.783920876839236,4.774193548387097,-0.41642228739002934,521.8678356127749,368.4926686217009,1.0,2025_r04_Q_TSU_lap10,TSU,2025,4,10.0,91.228,29.067,39.177,22.984,SOFT,2.0,Red Bull Racing,2025_4_Q,Bahrain Grand Prix,Red Bull Racing,VER
