Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key,analysis_team,leader_driver
0 days 01:12:21.353000,RUS,63,0 days 00:01:15.234000,17.0,7.0,,,0 days 00:00:23.632000,0 days 00:00:26.111000,0 days 00:00:25.491000,0 days 01:11:29.751000,0 days 01:11:55.862000,0 days 01:12:21.353000,234.0,260.0,284.0,294.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,7,Emilia Romagna Grand Prix,Q,75.234,23.632,26.111,25.491,0.0,True,2023_2025_q_existing,2024_7_Q,SOFT,False,True,True,weather_flag,2024_r07_Q_RUS_lap17,Mercedes,HAM
0 days 00:53:09.292000,PER,11,0 days 00:01:15.706000,9.0,4.0,,,0 days 00:00:23.931000,0 days 00:00:26.240000,0 days 00:00:25.535000,0 days 00:52:17.517000,0 days 00:52:43.757000,0 days 00:53:09.292000,225.0,262.0,286.0,297.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,7,Emilia Romagna Grand Prix,Q,75.706,23.931,26.24,25.535,0.0,True,2023_2025_q_existing,2024_7_Q,SOFT,False,True,True,weather_flag,2024_r07_Q_PER_lap9,Red Bull Racing,VER
0 days 01:12:47.529000,VER,1,0 days 00:01:14.746000,17.0,6.0,,,0 days 00:00:23.408000,0 days 00:00:25.922000,0 days 00:00:25.416000,0 days 01:11:56.191000,0 days 01:12:22.113000,0 days 01:12:47.529000,233.0,261.0,285.0,296.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,7,Emilia Romagna Grand Prix,Q,74.746,23.408,25.922,25.416,0.0,True,2023_2025_q_existing,2024_7_Q,SOFT,False,True,True,weather_flag,2024_r07_Q_VER_lap17,Red Bull Racing,VER
0 days 01:12:23.964000,LEC,16,0 days 00:01:10.270000,25.0,6.0,,,0 days 00:00:18.386000,0 days 00:00:33.174000,0 days 00:00:18.710000,0 days 01:11:32.080000,0 days 01:12:05.254000,0 days 01:12:23.964000,222.0,208.0,269.0,280.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,70.27,18.386,33.174,18.71,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_LEC_lap25,Ferrari,LEC
0 days 01:12:45.349000,SAI,55,0 days 00:01:10.518000,27.0,6.0,,,0 days 00:00:18.494000,0 days 00:00:33.241000,0 days 00:00:18.783000,0 days 01:11:53.325000,0 days 01:12:26.566000,0 days 01:12:45.349000,223.0,208.0,266.0,280.0,True,SOFT,3.0,True,Ferrari,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,70.518,18.494,33.241,18.783,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_SAI_lap27,Ferrari,LEC
0 days 01:11:39.161000,HAM,44,0 days 00:01:10.621000,27.0,7.0,,,0 days 00:00:18.372000,0 days 00:00:33.439000,0 days 00:00:18.810000,0 days 01:10:46.912000,0 days 01:11:20.351000,0 days 01:11:39.161000,225.0,207.0,269.0,282.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,70.621,18.372,33.439,18.81,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_HAM_lap27,Mercedes,HAM
0 days 01:11:52.153000,RUS,63,0 days 00:01:10.543000,27.0,7.0,,,0 days 00:00:18.244000,0 days 00:00:33.462000,0 days 00:00:18.837000,0 days 01:10:59.854000,0 days 01:11:33.316000,0 days 01:11:52.153000,227.0,210.0,272.0,280.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,70.543,18.244,33.462,18.837,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_RUS_lap27,Mercedes,HAM
0 days 00:29:00.359000,PER,11,0 days 00:01:12.060000,9.0,2.0,,,0 days 00:00:18.831000,0 days 00:00:33.993000,0 days 00:00:19.236000,0 days 00:28:07.130000,0 days 00:28:41.123000,0 days 00:29:00.359000,220.0,207.0,268.0,280.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,72.06,18.831,33.993,19.236,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_PER_lap9,Red Bull Racing,VER
0 days 01:06:00.311000,VER,1,0 days 00:01:10.567000,24.0,4.0,,,0 days 00:00:18.255000,0 days 00:00:33.424000,0 days 00:00:18.888000,0 days 01:05:07.999000,0 days 01:05:41.423000,0 days 01:06:00.311000,223.0,208.0,267.0,279.0,True,SOFT,3.0,True,Red Bull Racing,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,70.567,18.255,33.424,18.888,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_VER_lap24,Red Bull Racing,VER
0 days 01:06:34.882000,LEC,16,0 days 00:01:11.949000,8.0,3.0,,,0 days 00:00:21.436000,0 days 00:00:28.758000,0 days 00:00:21.755000,0 days 01:05:44.369000,0 days 01:06:13.127000,0 days 01:06:34.882000,291.0,309.0,292.0,325.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,71.949,21.436,28.758,21.755,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_LEC_lap8,Ferrari,LEC
0 days 00:46:40.671000,SAI,55,0 days 00:01:11.874000,5.0,2.0,,,0 days 00:00:21.408000,0 days 00:00:28.667000,0 days 00:00:21.799000,0 days 00:45:50.205000,0 days 00:46:18.872000,0 days 00:46:40.671000,291.0,309.0,287.0,326.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,71.874,21.408,28.667,21.799,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_SAI_lap5,Ferrari,LEC
0 days 01:14:27.285000,HAM,44,0 days 00:01:11.701000,17.0,6.0,,,0 days 00:00:21.459000,0 days 00:00:28.543000,0 days 00:00:21.699000,0 days 01:13:37.043000,0 days 01:14:05.586000,0 days 01:14:27.285000,293.0,311.0,294.0,327.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,71.701,21.459,28.543,21.699,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_HAM_lap17,Mercedes,HAM
0 days 01:14:30.330000,RUS,63,0 days 00:01:11.703000,15.0,6.0,,,0 days 00:00:21.360000,0 days 00:00:28.659000,0 days 00:00:21.684000,0 days 01:13:39.987000,0 days 01:14:08.646000,0 days 01:14:30.330000,290.0,310.0,293.0,328.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,71.703,21.36,28.659,21.684,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_RUS_lap15,Mercedes,HAM
0 days 00:53:33.023000,PER,11,0 days 00:01:12.054000,11.0,4.0,,,0 days 00:00:21.535000,0 days 00:00:28.794000,0 days 00:00:21.725000,0 days 00:52:42.504000,0 days 00:53:11.298000,0 days 00:53:33.023000,290.0,312.0,293.0,324.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,72.054,21.535,28.794,21.725,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_PER_lap11,Red Bull Racing,VER
0 days 00:47:02.914000,VER,1,0 days 00:01:11.653000,5.0,2.0,,,0 days 00:00:21.520000,0 days 00:00:28.553000,0 days 00:00:21.580000,0 days 00:46:12.781000,0 days 00:46:41.334000,0 days 00:47:02.914000,290.0,311.0,291.0,324.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,71.653,21.52,28.553,21.58,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_VER_lap5,Red Bull Racing,VER
0 days 01:06:14.272000,LEC,16,0 days 00:01:05.044000,18.0,7.0,,,0 days 00:00:16.361000,0 days 00:00:29.044000,0 days 00:00:19.639000,0 days 01:05:25.589000,0 days 01:05:54.633000,0 days 01:06:14.272000,321.0,245.0,286.0,317.0,True,SOFT,4.0,False,Ferrari,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,65.044,16.361,29.044,19.639,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_LEC_lap18,Ferrari,LEC
0 days 01:13:18.073000,SAI,55,0 days 00:01:04.851000,17.0,6.0,,,0 days 00:00:16.385000,0 days 00:00:28.890000,0 days 00:00:19.576000,0 days 01:12:29.607000,0 days 01:12:58.497000,0 days 01:13:18.073000,320.0,250.0,285.0,317.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,64.851,16.385,28.89,19.576,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_SAI_lap17,Ferrari,LEC
0 days 01:14:08.776000,HAM,44,0 days 00:01:04.903000,17.0,6.0,,,0 days 00:00:16.338000,0 days 00:00:29.033000,0 days 00:00:19.532000,0 days 01:13:20.211000,0 days 01:13:49.244000,0 days 01:14:08.776000,320.0,245.0,284.0,317.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,64.903,16.338,29.033,19.532,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_HAM_lap17,Mercedes,HAM
0 days 01:14:20.576000,RUS,63,0 days 00:01:04.840000,17.0,6.0,,,0 days 00:00:16.403000,0 days 00:00:28.882000,0 days 00:00:19.555000,0 days 01:13:32.139000,0 days 01:14:01.021000,0 days 01:14:20.576000,321.0,247.0,286.0,318.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,64.84,16.403,28.882,19.555,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_RUS_lap17,Mercedes,HAM
0 days 00:52:08.674000,PER,11,0 days 00:01:05.144000,14.0,5.0,,,0 days 00:00:16.493000,0 days 00:00:29.054000,0 days 00:00:19.597000,0 days 00:51:20.023000,0 days 00:51:49.077000,0 days 00:52:08.674000,321.0,246.0,284.0,318.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,65.144,16.493,29.054,19.597,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_PER_lap14,Red Bull Racing,VER
0 days 01:12:52.372000,VER,1,0 days 00:01:04.314000,17.0,6.0,,,0 days 00:00:16.254000,0 days 00:00:28.791000,0 days 00:00:19.269000,0 days 01:12:04.312000,0 days 01:12:33.103000,0 days 01:12:52.372000,323.0,249.0,288.0,319.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,64.314,16.254,28.791,19.269,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_VER_lap17,Red Bull Racing,VER
0 days 01:14:54.161000,LEC,16,0 days 00:01:10.582000,23.0,8.0,,,0 days 00:00:24.160000,0 days 00:00:25.201000,0 days 00:00:21.221000,0 days 01:14:07.739000,0 days 01:14:32.940000,0 days 01:14:54.161000,287.0,282.0,322.0,329.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,70.582,24.16,25.201,21.221,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_LEC_lap23,Ferrari,LEC
0 days 00:55:13.875000,SAI,55,0 days 00:01:10.914000,17.0,6.0,,,0 days 00:00:24.349000,0 days 00:00:25.341000,0 days 00:00:21.224000,0 days 00:54:27.310000,0 days 00:54:52.651000,0 days 00:55:13.875000,291.0,281.0,324.0,330.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,70.914,24.349,25.341,21.224,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_SAI_lap17,Ferrari,LEC
0 days 00:55:32.280000,HAM,44,0 days 00:01:10.948000,12.0,5.0,,,0 days 00:00:24.258000,0 days 00:00:25.230000,0 days 00:00:21.460000,0 days 00:54:45.590000,0 days 00:55:10.820000,0 days 00:55:32.280000,288.0,281.0,322.0,334.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,70.948,24.258,25.23,21.46,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_HAM_lap12,Mercedes,HAM
0 days 01:15:28.287000,RUS,63,0 days 00:01:10.244000,17.0,6.0,,,0 days 00:00:24.044000,0 days 00:00:25.038000,0 days 00:00:21.162000,0 days 01:14:42.087000,0 days 01:15:07.125000,0 days 01:15:28.287000,289.0,283.0,322.0,334.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,70.244,24.044,25.038,21.162,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_RUS_lap17,Mercedes,HAM
0 days 01:14:30.169000,PER,11,0 days 00:01:10.416000,16.0,6.0,,,0 days 00:00:24.065000,0 days 00:00:25.042000,0 days 00:00:21.309000,0 days 01:13:43.818000,0 days 01:14:08.860000,0 days 01:14:30.169000,291.0,287.0,326.0,334.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,70.416,24.065,25.042,21.309,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_PER_lap16,Red Bull Racing,VER
0 days 01:14:13.339000,VER,1,0 days 00:01:10.029000,13.0,5.0,,,0 days 00:00:24.073000,0 days 00:00:24.731000,0 days 00:00:21.225000,0 days 01:13:27.383000,0 days 01:13:52.114000,0 days 01:14:13.339000,287.0,281.0,322.0,329.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,70.029,24.073,24.731,21.225,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_VER_lap13,Red Bull Racing,VER
0 days 01:15:31.528000,LEC,16,0 days 00:01:19.461000,20.0,7.0,,,0 days 00:00:26.373000,0 days 00:00:26.732000,0 days 00:00:26.356000,0 days 01:14:38.440000,0 days 01:15:05.172000,0 days 01:15:31.528000,327.0,341.0,318.0,350.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,79.461,26.373,26.732,26.356,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_LEC_lap20,Ferrari,LEC
0 days 01:15:26.428000,SAI,55,0 days 00:01:19.467000,17.0,6.0,,,0 days 00:00:26.223000,0 days 00:00:26.823000,0 days 00:00:26.421000,0 days 01:14:33.184000,0 days 01:15:00.007000,0 days 01:15:26.428000,328.0,341.0,313.0,350.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,79.467,26.223,26.823,26.421,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_SAI_lap17,Ferrari,LEC
0 days 01:16:00.299000,HAM,44,0 days 00:01:19.513000,17.0,6.0,,,0 days 00:00:26.428000,0 days 00:00:26.672000,0 days 00:00:26.413000,0 days 01:15:07.214000,0 days 01:15:33.886000,0 days 01:16:00.299000,325.0,338.0,316.0,348.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,79.513,26.428,26.672,26.413,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_HAM_lap17,Mercedes,HAM
0 days 01:15:56.431000,RUS,63,0 days 00:01:19.440000,17.0,6.0,,,0 days 00:00:26.296000,0 days 00:00:26.844000,0 days 00:00:26.300000,0 days 01:15:03.287000,0 days 01:15:30.131000,0 days 01:15:56.431000,324.0,337.0,315.0,347.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,79.44,26.296,26.844,26.3,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_RUS_lap17,Mercedes,HAM
0 days 01:06:41.176000,PER,11,0 days 00:01:20.062000,14.0,5.0,,,0 days 00:00:26.488000,0 days 00:00:27.042000,0 days 00:00:26.532000,0 days 01:05:47.602000,0 days 01:06:14.644000,0 days 01:06:41.176000,324.0,337.0,313.0,346.0,True,SOFT,5.0,False,Red Bull Racing,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,80.062,26.488,27.042,26.532,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_PER_lap14,Red Bull Racing,VER
0 days 00:53:59.739000,VER,1,0 days 00:01:19.662000,11.0,4.0,,,0 days 00:00:26.389000,0 days 00:00:26.656000,0 days 00:00:26.617000,0 days 00:53:06.466000,0 days 00:53:33.122000,0 days 00:53:59.739000,326.0,338.0,317.0,347.0,True,SOFT,5.0,False,Red Bull Racing,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,79.662,26.389,26.656,26.617,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_VER_lap11,Red Bull Racing,VER
0 days 01:13:37.332000,LEC,16,0 days 00:01:41.365000,19.0,5.0,,,0 days 00:00:35.702000,0 days 00:00:40.813000,0 days 00:00:24.850000,0 days 01:12:31.669000,0 days 01:13:12.482000,0 days 01:13:37.332000,220.0,236.0,338.0,317.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,101.365,35.702,40.813,24.85,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_LEC_lap19,Ferrari,LEC
0 days 01:13:32.409000,SAI,55,0 days 00:01:41.805000,22.0,5.0,,,0 days 00:00:35.716000,0 days 00:00:41.181000,0 days 00:00:24.908000,0 days 01:12:26.320000,0 days 01:13:07.501000,0 days 01:13:32.409000,222.0,230.0,336.0,316.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,101.805,35.716,41.181,24.908,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_SAI_lap22,Ferrari,LEC
0 days 01:13:17.492000,HAM,44,0 days 00:01:42.289000,21.0,6.0,,,0 days 00:00:36.174000,0 days 00:00:41.422000,0 days 00:00:24.693000,0 days 01:12:11.377000,0 days 01:12:52.799000,0 days 01:13:17.492000,220.0,237.0,341.0,323.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.289,36.174,41.422,24.693,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_HAM_lap21,Mercedes,HAM
0 days 01:13:09.481000,RUS,63,0 days 00:01:41.874000,19.0,6.0,,,0 days 00:00:36.074000,0 days 00:00:41.052000,0 days 00:00:24.748000,0 days 01:12:03.681000,0 days 01:12:44.733000,0 days 01:13:09.481000,223.0,237.0,339.0,322.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,101.874,36.074,41.052,24.748,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_RUS_lap19,Mercedes,HAM
0 days 01:14:08.004000,PER,11,0 days 00:01:41.813000,14.0,4.0,,,0 days 00:00:35.649000,0 days 00:00:41.198000,0 days 00:00:24.966000,0 days 01:13:01.840000,0 days 01:13:43.038000,0 days 01:14:08.004000,231.0,232.0,340.0,316.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,101.813,35.649,41.198,24.966,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_PER_lap14,Red Bull Racing,VER
0 days 01:14:03.232000,VER,1,0 days 00:01:42.023000,19.0,6.0,,,0 days 00:00:35.948000,0 days 00:00:41.149000,0 days 00:00:24.926000,0 days 01:12:57.157000,0 days 01:13:38.306000,0 days 01:14:03.232000,224.0,234.0,338.0,318.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.023,35.948,41.149,24.926,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_VER_lap19,Red Bull Racing,VER
0 days 00:53:05.035000,LEC,16,0 days 00:01:29.747000,13.0,4.0,,,0 days 00:00:26.533000,0 days 00:00:37.759000,0 days 00:00:25.455000,0 days 00:52:01.821000,0 days 00:52:39.580000,0 days 00:53:05.035000,312.0,279.0,262.0,301.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,89.747,26.533,37.759,25.455,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_LEC_lap13,Ferrari,LEC
0 days 00:53:16.708000,SAI,55,0 days 00:01:30.108000,14.0,4.0,,,0 days 00:00:26.750000,0 days 00:00:37.866000,0 days 00:00:25.492000,0 days 00:52:13.350000,0 days 00:52:51.216000,0 days 00:53:16.708000,313.0,279.0,260.0,301.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,90.108,26.75,37.866,25.492,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_SAI_lap14,Ferrari,LEC
0 days 01:29:42.301000,HAM,44,0 days 00:01:29.841000,15.0,6.0,,,0 days 00:00:26.626000,0 days 00:00:37.987000,0 days 00:00:25.228000,0 days 01:28:39.086000,0 days 01:29:17.073000,0 days 01:29:42.301000,313.0,279.0,257.0,305.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,89.841,26.626,37.987,25.228,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_HAM_lap15,Mercedes,HAM
0 days 01:29:58.242000,RUS,63,0 days 00:01:29.867000,16.0,6.0,,,0 days 00:00:26.727000,0 days 00:00:37.913000,0 days 00:00:25.227000,0 days 01:28:55.102000,0 days 01:29:33.015000,0 days 01:29:58.242000,314.0,280.0,261.0,304.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,89.867,26.727,37.913,25.227,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_RUS_lap16,Mercedes,HAM
0 days 00:54:20.975000,PER,11,0 days 00:01:30.579000,13.0,4.0,,,0 days 00:00:26.936000,0 days 00:00:38.154000,0 days 00:00:25.489000,0 days 00:53:17.332000,0 days 00:53:55.486000,0 days 00:54:20.975000,313.0,279.0,259.0,304.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,90.579,26.936,38.154,25.489,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_PER_lap13,Red Bull Racing,VER
0 days 00:50:26.283000,VER,1,0 days 00:01:29.680000,11.0,4.0,,,0 days 00:00:26.615000,0 days 00:00:37.663000,0 days 00:00:25.402000,0 days 00:49:23.218000,0 days 00:50:00.881000,0 days 00:50:26.283000,310.0,277.0,258.0,302.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,89.68,26.615,37.663,25.402,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_VER_lap11,Red Bull Racing,VER
0 days 01:05:44.755000,LEC,16,0 days 00:01:32.740000,17.0,5.0,,,0 days 00:00:25.222000,0 days 00:00:37.055000,0 days 00:00:30.463000,0 days 01:04:37.237000,0 days 01:05:14.292000,0 days 01:05:44.755000,241.0,193.0,213.0,330.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,19,United States Grand Prix,Q,92.74,25.222,37.055,30.463,0.0,True,2023_2025_q_existing,2024_19_Q,SOFT,False,True,True,weather_flag,2024_r19_Q_LEC_lap17,Ferrari,LEC
0 days 01:05:35.813000,SAI,55,0 days 00:01:32.652000,16.0,5.0,,,0 days 00:00:25.090000,0 days 00:00:37.061000,0 days 00:00:30.501000,0 days 01:04:28.251000,0 days 01:05:05.312000,0 days 01:05:35.813000,241.0,192.0,212.0,330.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2024,19,United States Grand Prix,Q,92.652,25.09,37.061,30.501,0.0,True,2023_2025_q_existing,2024_19_Q,SOFT,False,True,True,weather_flag,2024_r19_Q_SAI_lap16,Ferrari,LEC
0 days 00:29:51.979000,HAM,44,0 days 00:01:34.154000,5.0,2.0,,,0 days 00:00:25.267000,0 days 00:00:37.811000,0 days 00:00:31.076000,0 days 00:28:43.092000,0 days 00:29:20.903000,0 days 00:29:51.979000,243.0,187.0,210.0,332.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,19,United States Grand Prix,Q,94.154,25.267,37.811,31.076,0.0,True,2023_2025_q_existing,2024_19_Q,SOFT,False,True,True,weather_flag,2024_r19_Q_HAM_lap5,Mercedes,HAM
0 days 01:05:09.818000,RUS,63,0 days 00:01:32.974000,12.0,5.0,,,0 days 00:00:25.259000,0 days 00:00:37.028000,0 days 00:00:30.687000,0 days 01:04:02.103000,0 days 01:04:39.131000,0 days 01:05:09.818000,235.0,191.0,209.0,329.0,True,SOFT,3.0,False,Mercedes,1.0,,,,False,True,2024,19,United States Grand Prix,Q,92.974,25.259,37.028,30.687,0.0,True,2023_2025_q_existing,2024_19_Q,SOFT,False,True,True,weather_flag,2024_r19_Q_RUS_lap12,Mercedes,HAM
0 days 00:52:08.220000,PER,11,0 days 00:01:33.020000,11.0,4.0,,,0 days 00:00:25.077000,0 days 00:00:37.135000,0 days 00:00:30.808000,0 days 00:51:00.277000,0 days 00:51:37.412000,0 days 00:52:08.220000,233.0,189.0,211.0,329.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2024,19,United States Grand Prix,Q,93.02,25.077,37.135,30.808,0.0,True,2023_2025_q_existing,2024_19_Q,SOFT,False,True,True,weather_flag,2024_r19_Q_PER_lap11,Red Bull Racing,VER
